order_id,customer_id,product_id,order_date,quantity
8490,292,23,2024-11-26,3
8491,560,29,2024-04-26,2
8492,689,2,2025-11-14,2
8493,270,6,2024-05-12,2
8494,879,16,2024-03-29,2
8495,654,21,2025-01-26,3
8496,765,6,2025-03-31,3
8497,908,28,2025-05-06,3
8498,228,1,2025-02-03,1
8499,798,14,2025-05-08,1
8500,882,17,2024-04-30,2
8501,874,21,2024-05-04,1
8502,207,19,2024-06-05,1
8503,903,22,2024-03-11,2
8504,769,10,2025-05-15,1
8505,21,10,2024-04-22,2
8506,674,20,2024-07-12,1
8507,830,15,2025-11-10,1
8508,643,30,2024-04-25,1
8509,513,30,2024-01-03,1
8510,557,18,2024-07-21,2
8511,408,11,2025-06-07,3
8512,482,4,2024-01-11,1
8513,879,26,2024-01-04,2
8514,577,26,2025-08-02,1
8515,267,4,2024-03-17,2
8516,214,24,2025-02-10,3
8517,145,11,2024-04-26,2
8518,543,6,2025-11-06,2
8519,390,13,2024-04-01,3
8520,825,4,2025-08-27,1
8521,524,9,2025-05-01,2
8522,53,10,2024-11-08,3
8523,507,16,2024-08-17,2
8524,848,2,2024-12-05,1
8525,360,11,2025-12-10,3
8526,407,8,2025-04-11,1
8527,863,2,2024-07-26,1
8528,623,5,2024-03-22,3
8529,450,29,2025-06-25,2
8530,357,28,2025-09-17,3
8531,487,24,2025-06-20,3
8532,81,3,2025-01-07,2
8533,270,18,2025-02-01,1
8534,931,24,2024-07-10,2
8535,328,17,2024-08-08,3
8536,781,28,2025-03-17,3
8537,387,5,2024-03-02,2
8538,780,28,2024-05-19,3
8539,682,22,2024-12-11,3
8540,889,7,2024-06-19,3
8541,356,4,2025-02-07,3
8542,737,29,2025-03-23,1
8543,402,10,2025-07-10,1
8544,668,1,2025-09-16,2
8545,737,7,2024-11-29,2
8546,905,27,2024-08-28,1
8547,393,25,2025-07-20,2
8548,624,21,2024-07-13,3
8549,642,20,2025-10-26,1
8550,160,19,2025-02-21,2
8551,758,27,2025-05-06,1
8552,171,25,2025-04-23,1
8553,544,13,2024-11-24,1
8554,121,3,2025-11-10,1
8555,862,6,2024-09-13,1
8556,788,3,2024-05-01,2
8557,554,19,2024-05-13,3
8558,199,17,2025-07-06,3
8559,231,27,2024-07-05,2
8560,92,18,2024-07-07,1
8561,907,13,2025-05-29,1
8562,855,15,2024-10-12,3
8563,723,5,2024-10-18,3
8564,679,1,2025-10-02,1
8565,634,14,2024-01-10,1
8566,927,14,2024-02-24,2
8567,733,15,2025-01-03,2
8568,643,19,2025-01-28,2
8569,15,3,2024-10-22,2
8570,628,18,2025-09-20,2
8571,425,25,2025-08-26,3
8572,793,29,2024-06-11,2
8573,356,16,2025-01-02,1
8574,247,30,2025-09-08,2
8575,606,8,2024-12-25,2
8576,367,17,2025-06-29,2
8577,594,13,2024-05-06,3
8578,273,23,2024-11-09,3
8579,236,1,2025-06-27,2
8580,634,3,2025-10-17,2
8581,599,17,2025-05-02,3
8582,22,30,2025-08-14,2
8583,844,14,2024-03-07,1
8584,622,17,2025-07-22,2
8585,535,15,2024-04-12,1
8586,372,16,2025-08-02,3
8587,536,20,2025-12-01,1
8588,933,30,2024-07-17,1
8589,654,10,2025-06-28,1
8590,602,4,2025-09-19,2
8591,190,15,2024-07-21,3
8592,812,6,2025-05-08,2
8593,596,24,2024-01-08,1
8594,378,9,2024-07-19,3
8595,223,27,2024-03-09,3
8596,36,20,2025-03-07,1
8597,192,30,2024-05-19,3
8598,894,7,2025-04-22,1
8599,320,4,2024-10-26,3
8600,602,21,2024-09-07,2
8601,564,1,2025-02-27,2
8602,386,4,2025-04-08,3
8603,390,9,2025-10-19,2
8604,212,1,2024-09-02,3
8605,620,19,2025-03-09,3
8606,819,24,2025-08-06,2
8607,564,16,2025-08-03,1
8608,775,26,2024-03-13,1
8609,89,17,2025-12-19,1
8610,736,5,2025-09-27,2
8611,267,27,2024-10-05,2
8612,68,3,2025-10-19,3
8613,475,6,2025-11-12,2
8614,747,29,2024-04-14,3
8615,721,16,2025-09-16,1
8616,706,1,2024-08-19,1
8617,183,19,2025-03-09,2
8618,54,22,2024-05-31,1
8619,927,3,2025-06-20,3
8620,773,17,2024-10-21,3
8621,930,29,2025-03-31,3
8622,68,12,2025-12-14,2
8623,78,3,2025-01-07,3
8624,959,26,2024-09-05,3
8625,863,8,2025-03-02,1
8626,722,16,2025-10-17,2
8627,157,23,2025-09-15,1
8628,507,2,2024-11-20,2
8629,66,29,2025-12-11,1
8630,969,5,2024-01-25,1
8631,47,9,2024-07-14,2
8632,537,13,2025-04-10,1
8633,18,22,2025-09-12,3
8634,673,6,2025-06-22,3
8635,16,26,2025-11-24,1
8636,659,4,2025-09-05,3
8637,894,22,2024-07-07,1
8638,798,5,2024-10-11,1
8639,852,6,2024-05-05,3
8640,298,4,2025-01-26,1
8641,675,26,2025-02-03,2
8642,114,28,2024-02-15,1
8643,112,28,2025-02-14,1
8644,37,19,2025-03-01,3
8645,736,28,2024-05-20,2
8646,405,19,2025-09-04,3
8647,930,16,2024-01-23,3
8648,438,27,2025-05-22,2
8649,359,25,2025-06-07,1
8650,641,17,2025-12-23,1
8651,272,22,2024-06-26,1
8652,392,10,2025-06-11,1
8653,27,10,2024-12-09,3
8654,867,23,2025-02-23,3
8655,21,19,2024-06-30,3
8656,102,11,2025-07-18,2
8657,633,28,2025-08-19,2
8658,350,12,2024-01-15,3
8659,201,28,2024-11-08,2
8660,34,10,2025-08-22,1
8661,414,16,2025-12-26,2
8662,35,1,2024-06-01,2
8663,472,17,2024-01-02,2
8664,500,7,2025-10-10,1
8665,156,8,2024-09-16,2
8666,31,16,2025-05-20,3
8667,230,30,2025-10-02,2
8668,82,3,2024-03-14,3
8669,867,24,2024-04-24,2
8670,624,26,2025-04-14,1
8671,759,12,2025-05-24,3
8672,174,22,2025-03-20,3
8673,387,6,2025-06-20,1
8674,753,8,2025-06-06,2
8675,78,10,2024-09-01,2
8676,674,16,2024-05-07,3
8677,782,19,2025-10-27,3
8678,946,23,2024-11-28,3
8679,970,20,2025-01-26,3
8680,375,22,2025-11-22,3
8681,155,29,2024-02-14,3
8682,326,24,2024-08-30,2
8683,970,28,2024-11-20,3
8684,62,26,2024-11-17,3
8685,189,21,2024-11-14,2
8686,362,24,2025-09-20,1
8687,36,16,2025-02-05,1
8688,310,30,2024-01-06,1
8689,92,24,2024-11-01,3
8690,671,18,2025-07-27,2
8691,733,23,2025-04-22,1
8692,782,13,2025-04-26,1
8693,299,13,2024-06-03,2
8694,80,12,2025-05-16,1
8695,393,16,2025-01-06,3
8696,225,9,2024-03-31,2
8697,660,9,2025-08-03,1
8698,285,4,2025-06-11,1
8699,638,27,2024-02-02,3
8700,812,6,2025-01-24,1
8701,738,22,2025-12-25,1
8702,439,9,2024-02-09,1
8703,341,23,2025-01-06,3
8704,845,20,2025-04-18,1
8705,377,29,2024-08-20,1
8706,952,8,2025-02-24,1
8707,62,29,2024-05-30,3
8708,895,22,2025-08-17,3
8709,488,14,2024-10-24,2
8710,578,21,2024-02-08,3
8711,647,18,2024-05-19,2
8712,65,5,2024-04-21,1
8713,446,23,2024-09-28,1
8714,771,2,2025-11-19,1
8715,877,26,2025-10-15,2
8716,770,19,2025-03-18,3
8717,828,7,2024-07-31,3
8718,317,10,2025-01-10,3
8719,228,3,2025-04-27,3
8720,338,6,2025-08-05,3
8721,665,24,2025-03-17,2
8722,477,29,2025-02-14,3
8723,758,29,2024-04-30,3
8724,937,22,2024-01-19,2
8725,285,27,2025-08-14,3
8726,902,19,2025-09-06,3
8727,781,9,2025-01-21,3
8728,822,2,2025-02-08,1
8729,647,8,2025-12-23,1
8730,990,14,2024-07-16,3
8731,72,20,2025-07-15,2
8732,614,5,2024-09-11,1
8733,772,2,2025-04-21,2
8734,124,16,2024-05-27,1
8735,892,11,2025-07-22,3
8736,230,13,2024-10-16,2
8737,920,28,2024-07-08,2
8738,97,9,2024-11-12,1
8739,168,19,2024-02-08,1
8740,607,5,2024-08-15,1
8741,646,5,2024-06-01,2
8742,572,10,2025-06-13,1
8743,655,7,2024-11-24,1
8744,428,6,2024-12-16,3
8745,585,16,2024-09-26,2
8746,983,28,2025-04-29,1
8747,80,18,2025-11-12,3
8748,776,1,2025-05-04,3
8749,177,13,2025-04-24,2
8750,217,3,2025-06-14,3
8751,726,15,2024-08-21,3
8752,633,9,2025-12-01,1
8753,776,8,2025-02-25,3
8754,697,19,2024-04-06,2
8755,207,26,2024-11-29,2
8756,280,17,2024-05-17,3
8757,59,27,2024-01-09,1
8758,816,21,2025-01-05,2
8759,318,27,2025-01-16,2
8760,106,25,2024-03-08,3
8761,468,26,2024-05-20,3
8762,541,15,2025-05-26,1
8763,125,5,2025-10-09,2
8764,911,16,2024-08-24,3
8765,905,19,2025-01-10,2
8766,33,20,2024-04-08,2
8767,657,15,2025-11-02,1
8768,139,8,2025-08-24,2
8769,473,29,2025-06-09,1
8770,617,5,2024-08-22,2
8771,491,12,2024-11-05,2
8772,511,27,2024-03-04,2
8773,670,30,2024-02-20,3
8774,375,13,2024-07-30,2
8775,228,18,2025-05-25,2
8776,277,1,2025-07-01,3
8777,718,23,2024-08-19,3
8778,878,14,2025-12-19,1
8779,539,22,2024-07-25,3
8780,449,13,2025-11-13,3
8781,401,19,2024-03-18,2
8782,716,6,2024-04-17,1
8783,287,29,2024-11-11,3
8784,909,25,2024-01-28,3
8785,215,24,2025-01-03,1
8786,618,20,2024-06-28,2
8787,111,5,2025-10-12,3
8788,725,29,2025-09-20,2
8789,657,12,2024-10-11,1
8790,131,30,2025-10-31,3
8791,817,12,2024-02-26,1
8792,561,1,2025-06-04,2
8793,37,28,2025-02-26,2
8794,989,13,2025-10-17,3
8795,414,22,2024-09-19,2
8796,89,23,2024-07-14,2
8797,442,7,2025-05-19,3
8798,524,2,2025-07-19,1
8799,218,24,2025-02-18,2
8800,212,7,2025-11-16,3
8801,119,30,2025-05-30,1
8802,430,14,2025-06-23,1
8803,312,25,2025-02-24,3
8804,406,22,2024-07-08,2
8805,763,19,2025-07-19,1
8806,923,28,2025-08-26,1
8807,174,29,2024-01-06,1
8808,469,24,2024-11-02,1
8809,668,28,2025-03-19,2
8810,268,23,2024-02-13,1
8811,800,20,2024-09-18,2
8812,302,13,2025-06-24,3
8813,219,19,2024-01-01,1
8814,973,29,2024-02-04,1
8815,847,4,2025-10-07,1
8816,585,25,2025-07-24,3
8817,286,16,2024-08-17,1
8818,873,29,2024-02-11,1
8819,613,27,2024-06-18,2
8820,239,15,2024-08-08,2
8821,366,6,2025-07-04,2
8822,601,7,2024-11-16,3
8823,309,18,2025-05-11,3
8824,376,21,2024-02-11,2
8825,940,12,2025-02-23,2
8826,534,14,2025-05-19,3
8827,791,22,2025-05-10,3
8828,316,4,2024-04-02,3
8829,52,30,2024-02-15,1
8830,600,14,2025-02-27,1
8831,748,11,2025-11-04,3
8832,294,10,2024-02-02,2
8833,828,20,2024-09-04,2
8834,94,8,2024-01-07,1
8835,184,11,2025-10-07,2
8836,770,10,2025-02-16,1
8837,497,23,2024-07-21,2
8838,740,13,2024-10-02,2
8839,785,19,2025-10-20,3
8840,973,20,2025-11-22,3
8841,598,28,2025-02-26,2
8842,188,19,2025-04-09,3
8843,382,25,2025-11-28,2
8844,822,11,2025-12-21,2
8845,608,11,2025-06-04,2
8846,662,28,2024-08-25,2
8847,35,17,2025-06-28,2
8848,916,30,2025-08-03,3
8849,210,16,2024-03-29,3
8850,739,21,2024-09-11,1
8851,309,25,2024-11-23,2
8852,459,10,2024-05-18,1
8853,880,20,2025-07-07,2
8854,91,2,2025-06-17,2
8855,917,14,2025-09-03,1
8856,474,29,2024-05-01,3
8857,983,8,2024-11-22,1
8858,168,26,2025-11-26,2
8859,107,4,2025-09-08,2
8860,97,20,2025-03-10,3
8861,299,11,2025-06-22,2
8862,675,19,2025-10-07,2
8863,36,15,2024-07-08,3
8864,720,18,2025-12-28,1
8865,502,8,2025-01-24,2
8866,395,23,2024-03-07,2
8867,350,22,2025-01-05,3
8868,728,18,2025-11-03,2
8869,698,10,2024-10-08,2
8870,42,28,2025-12-26,3
8871,491,19,2025-12-20,3
8872,912,4,2025-11-08,1
8873,347,8,2025-06-25,1
8874,311,3,2025-09-12,1
8875,383,5,2024-04-16,1
8876,817,22,2024-11-23,3
8877,368,9,2025-06-07,2
8878,750,23,2024-09-03,2
8879,369,30,2025-06-20,1
8880,8,7,2025-02-17,1
8881,686,15,2025-05-20,2
8882,988,11,2025-08-27,2
8883,434,26,2025-07-26,1
8884,882,8,2024-05-22,2
8885,888,14,2025-06-18,1
8886,287,28,2025-06-09,2
8887,503,28,2025-12-23,3
8888,325,15,2025-06-09,2
8889,6,29,2025-05-13,2
8890,578,7,2025-07-20,3
8891,43,5,2024-12-15,1
8892,704,4,2024-07-18,1
8893,823,30,2025-07-22,1
8894,770,28,2025-04-05,2
8895,887,9,2024-05-30,1
8896,61,4,2024-02-12,1
8897,771,5,2025-07-19,3
8898,168,20,2025-11-05,2
8899,367,14,2025-05-22,2
8900,367,27,2025-07-17,3
8901,445,17,2024-04-04,3
8902,763,1,2024-03-06,3
8903,888,17,2024-04-22,3
8904,804,16,2025-09-12,3
8905,814,24,2025-06-20,2
8906,840,28,2024-11-19,3
8907,512,14,2025-07-14,1
8908,407,12,2025-01-21,1
8909,764,25,2025-07-21,2
8910,318,20,2025-01-27,3
8911,634,22,2024-04-05,3
8912,663,30,2024-08-16,3
8913,62,19,2025-08-31,3
8914,352,13,2024-07-29,2
8915,502,8,2025-07-14,1
8916,306,3,2025-07-29,3
8917,591,5,2025-03-18,1
8918,124,1,2025-06-20,2
8919,478,21,2024-06-06,3
8920,486,12,2024-01-30,3
8921,772,28,2025-02-26,2
8922,884,3,2024-03-27,3
8923,40,15,2024-01-26,2
8924,730,28,2024-11-07,1
8925,460,1,2024-08-10,2
8926,507,6,2025-09-30,2
8927,984,12,2025-11-26,1
8928,813,23,2025-09-30,1
8929,547,16,2024-08-08,3
8930,532,2,2024-02-24,2
8931,495,3,2024-01-15,3
8932,275,8,2025-08-04,1
8933,392,13,2025-11-25,3
8934,536,11,2024-03-05,3
8935,478,11,2024-12-27,1
8936,314,8,2025-04-02,3
8937,799,10,2024-05-19,2
8938,797,27,2024-03-05,3
8939,960,2,2024-06-30,1
8940,841,13,2025-01-27,2
8941,618,10,2024-01-02,2
8942,478,23,2025-04-30,2
8943,749,8,2024-07-05,3
8944,457,22,2024-01-18,2
8945,459,18,2024-11-09,1
8946,782,28,2024-02-27,1
8947,980,12,2024-07-29,3
8948,583,30,2024-02-02,2
8949,77,27,2024-04-26,2
8950,246,4,2025-10-19,1
8951,776,3,2025-04-19,2
8952,441,7,2025-09-01,2
8953,244,21,2024-12-26,1
8954,19,19,2024-11-28,3
8955,33,14,2025-09-28,3
8956,223,30,2024-11-26,2
8957,908,19,2024-01-24,2
8958,886,12,2025-01-26,1
8959,527,16,2024-11-27,1
8960,720,2,2025-09-08,2
8961,79,22,2025-02-18,2
8962,86,18,2025-09-01,2
8963,676,20,2025-01-28,3
8964,322,11,2025-11-11,1
8965,296,30,2024-10-28,3
8966,301,23,2024-02-28,1
8967,699,21,2025-05-03,1
8968,23,29,2025-01-07,2
8969,223,23,2025-01-23,3
8970,87,6,2025-11-11,3
8971,188,9,2025-01-15,2
8972,974,2,2025-02-23,1
8973,273,6,2025-05-04,3
8974,635,10,2025-06-27,2
8975,181,10,2024-05-20,1
8976,146,8,2024-11-02,3
8977,738,14,2025-10-12,1
8978,550,10,2025-04-24,1
8979,724,15,2024-09-21,3
8980,242,25,2025-06-28,2
8981,936,3,2025-11-07,3
8982,8,12,2024-06-14,2
8983,666,3,2024-03-05,2
8984,755,21,2025-05-25,2
8985,110,19,2025-09-16,1
8986,765,4,2024-12-14,1
8987,910,12,2025-07-02,1
8988,728,19,2025-12-27,3
8989,860,29,2025-01-06,2
8990,623,8,2024-08-27,1
8991,742,30,2024-09-07,1
8992,718,13,2025-08-10,2
8993,47,18,2025-12-19,1
8994,317,4,2024-01-28,2
8995,566,6,2025-11-01,3
8996,486,2,2025-06-26,3
8997,250,17,2024-03-05,3
8998,397,17,2025-08-12,2
8999,621,9,2025-03-07,3
9000,800,18,2025-06-24,2
9001,532,29,2025-02-06,2
9002,80,17,2025-11-30,3
9003,319,8,2025-09-17,1
9004,884,14,2025-06-27,1
9005,498,23,2024-01-24,3
9006,705,23,2025-03-18,3
9007,893,10,2025-03-20,1
9008,311,11,2024-10-25,2
9009,360,8,2025-07-03,1
9010,264,3,2025-11-23,3
9011,830,2,2025-01-16,1
9012,415,27,2025-03-03,1
9013,561,4,2025-05-26,2
9014,603,16,2025-11-03,2
9015,787,25,2025-01-24,3
9016,391,1,2025-04-26,1
9017,102,6,2025-01-08,2
9018,703,14,2025-01-13,3
9019,781,11,2025-10-13,3
9020,25,17,2024-02-23,3
9021,398,15,2024-01-30,3
9022,496,14,2025-07-26,2
9023,717,5,2025-12-14,2
9024,59,24,2025-05-30,2
9025,215,4,2025-10-06,1
9026,224,8,2024-11-06,1
9027,451,25,2025-03-30,3
9028,245,14,2025-05-17,3
9029,660,5,2024-10-05,1
9030,436,21,2024-09-27,1
9031,610,2,2024-03-24,1
9032,520,15,2025-04-10,2
9033,707,16,2024-04-26,1
9034,405,13,2025-01-25,2
9035,748,30,2024-08-13,2
9036,819,21,2025-02-14,1
9037,147,30,2025-06-29,2
9038,966,26,2025-12-02,2
9039,384,13,2025-10-26,1
9040,239,15,2025-03-29,2
9041,674,6,2024-05-13,1
9042,601,13,2025-11-13,3
9043,13,14,2024-11-29,3
9044,860,23,2024-02-28,3
9045,619,8,2025-04-27,1
9046,350,9,2025-11-23,1
9047,502,29,2025-09-20,3
9048,653,11,2024-10-16,3
9049,993,26,2025-07-20,2
9050,744,28,2025-09-19,1
9051,186,21,2024-12-31,3
9052,335,7,2024-09-22,2
9053,78,26,2024-11-18,3
9054,311,28,2024-07-22,1
9055,556,26,2024-08-03,2
9056,945,10,2024-09-26,2
9057,8,5,2024-08-30,3
9058,97,7,2025-06-24,1
9059,967,10,2024-07-16,2
9060,891,30,2025-06-19,1
9061,757,20,2024-11-01,2
9062,750,8,2025-08-25,1
9063,576,29,2024-05-15,3
9064,212,20,2024-04-14,2
9065,537,23,2024-08-19,3
9066,547,4,2025-03-11,1
9067,838,22,2024-05-08,3
9068,609,3,2024-06-10,3
9069,319,8,2024-02-14,1
9070,652,23,2025-12-26,2
9071,317,12,2024-10-30,2
9072,111,16,2024-05-29,1
9073,558,11,2025-08-19,3
9074,152,26,2024-01-06,1
9075,488,28,2025-07-09,1
9076,864,19,2024-08-17,3
9077,516,1,2024-06-23,3
9078,856,6,2025-02-13,3
9079,1000,10,2025-10-09,1
9080,465,5,2025-02-20,3
9081,431,16,2024-07-12,3
9082,855,9,2024-05-20,2
9083,969,2,2024-04-15,3
9084,677,6,2024-03-30,3
9085,91,29,2024-12-10,1
9086,957,23,2025-06-09,1
9087,483,21,2025-07-06,1
9088,975,24,2024-08-24,1
9089,974,7,2024-07-25,1
9090,602,5,2024-12-26,2
9091,941,10,2025-06-02,3
9092,245,23,2025-01-19,1
9093,281,10,2024-01-22,3
9094,597,24,2025-05-07,2
9095,535,28,2024-12-07,3
9096,361,28,2024-03-06,1
9097,937,26,2024-02-21,1
9098,578,9,2024-05-22,1
9099,316,28,2024-09-18,2
9100,196,21,2024-10-24,2
9101,859,19,2024-01-19,2
9102,133,10,2024-10-02,3
9103,896,10,2024-12-25,1
9104,911,5,2024-08-20,3
9105,468,17,2025-01-15,3
9106,201,25,2025-10-27,2
9107,25,21,2025-10-09,1
9108,628,13,2024-10-15,1
9109,474,24,2025-09-01,3
9110,577,23,2024-04-27,1
9111,699,24,2024-04-26,1
9112,983,4,2024-07-19,3
9113,172,11,2025-05-23,1
9114,491,18,2025-07-15,3
9115,30,23,2024-08-10,2
9116,76,15,2024-03-06,3
9117,218,10,2024-03-16,3
9118,959,14,2024-02-12,1
9119,475,24,2025-09-24,2
9120,299,3,2025-01-03,3
9121,974,18,2024-12-03,1
9122,628,9,2025-06-24,3
9123,159,13,2025-09-21,3
9124,479,15,2024-06-21,2
9125,691,10,2024-01-14,3
9126,263,22,2024-05-13,2
9127,313,10,2024-03-04,3
9128,958,3,2024-01-29,3
9129,461,22,2025-10-20,1
9130,982,11,2024-06-22,1
9131,69,29,2025-03-08,1
9132,848,9,2025-10-22,3
9133,774,6,2025-01-02,2
9134,418,30,2024-04-23,2
9135,969,14,2024-01-19,2
9136,882,1,2024-10-17,2
9137,904,11,2025-01-10,3
9138,1,3,2024-04-07,1
9139,5,25,2025-06-15,3
9140,826,10,2024-04-03,1
9141,507,26,2024-06-18,2
9142,604,24,2025-04-06,1
9143,574,9,2025-10-15,2
9144,258,13,2025-11-28,1
9145,166,5,2024-10-30,1
9146,589,1,2024-11-10,2
9147,195,25,2024-04-13,1
9148,154,15,2024-09-19,2
9149,172,5,2024-11-24,2
9150,922,24,2025-10-21,1
9151,349,13,2025-08-12,3
9152,847,14,2025-10-09,3
9153,847,4,2025-11-28,1
9154,373,2,2025-06-24,2
9155,503,21,2024-10-13,2
9156,204,7,2025-03-19,1
9157,308,17,2025-11-20,1
9158,273,9,2025-10-23,2
9159,135,23,2025-05-09,3
9160,347,9,2024-08-27,1
9161,839,6,2024-04-18,3
9162,584,11,2025-09-18,3
9163,319,2,2025-04-01,3
9164,509,5,2025-10-27,3
9165,412,29,2024-05-08,2
9166,113,27,2025-05-01,1
9167,639,22,2025-12-24,1
9168,297,17,2025-05-30,1
9169,826,12,2025-09-05,2
9170,479,24,2025-10-09,2
9171,448,21,2025-12-04,1
9172,8,5,2025-12-25,2
9173,663,19,2024-04-22,1
9174,962,8,2025-03-21,2
9175,23,27,2025-08-04,2
9176,48,30,2024-02-10,1
9177,436,13,2024-09-14,3
9178,722,6,2025-03-25,3
9179,350,16,2025-11-11,1
9180,165,5,2024-01-04,2
9181,24,27,2024-07-07,3
9182,490,1,2025-07-18,1
9183,219,5,2025-11-09,1
9184,702,27,2025-05-25,3
9185,53,18,2024-07-04,3
9186,468,4,2024-06-11,2
9187,147,15,2025-11-18,1
9188,970,13,2024-06-15,2
9189,144,16,2025-04-02,3
9190,345,11,2025-10-10,1
9191,832,23,2025-09-18,3
9192,151,12,2024-05-18,3
9193,201,5,2025-07-03,2
9194,162,12,2025-12-17,2
9195,385,29,2025-06-09,1
9196,867,15,2024-11-18,2
9197,450,4,2024-04-26,1
9198,840,28,2024-02-19,2
9199,158,3,2024-05-05,1
9200,435,25,2025-04-13,3
9201,473,21,2025-06-03,1
9202,107,1,2025-07-25,3
9203,605,20,2024-07-20,1
9204,852,24,2024-12-18,1
9205,442,18,2025-01-27,1
9206,545,11,2024-06-13,2
9207,860,14,2025-03-18,2
9208,619,7,2024-11-24,3
9209,652,3,2024-05-08,3
9210,886,29,2024-08-13,2
9211,935,20,2025-04-02,1
9212,59,27,2025-01-20,3
9213,544,7,2025-11-18,2
9214,92,28,2024-12-22,1
9215,411,26,2025-02-15,2
9216,338,27,2025-09-20,2
9217,827,6,2025-12-26,3
9218,73,3,2024-11-08,1
9219,31,4,2025-10-29,2
9220,642,23,2024-07-20,2
9221,673,22,2025-06-23,2
9222,60,21,2024-03-15,3
9223,890,28,2024-08-05,3
9224,374,26,2025-07-09,1
9225,8,30,2025-07-14,2
9226,158,24,2025-12-27,1
9227,196,14,2025-08-15,1
9228,762,19,2024-03-02,1
9229,91,9,2025-10-29,3
9230,559,4,2025-08-31,2
9231,561,30,2025-03-11,2
9232,764,8,2025-07-26,3
9233,844,18,2025-03-05,2
9234,348,27,2025-12-11,1
9235,167,23,2025-08-18,2
9236,790,19,2025-07-04,3
9237,988,23,2024-06-30,3
9238,162,29,2025-05-31,3
9239,212,9,2025-05-14,1
9240,873,8,2025-06-19,3
9241,736,21,2024-01-11,1
9242,787,9,2024-11-04,3
9243,364,16,2025-11-25,1
9244,423,16,2024-01-14,1
9245,102,22,2025-09-03,2
9246,799,19,2025-01-01,1
9247,474,30,2024-03-17,1
9248,49,17,2024-04-03,2
9249,229,28,2024-03-04,3
9250,255,3,2025-08-03,1
9251,668,24,2025-03-12,2
9252,793,24,2025-11-25,2
9253,201,11,2025-03-14,1
9254,838,28,2024-02-25,1
9255,246,4,2024-10-11,3
9256,275,20,2024-06-25,3
9257,683,14,2024-04-18,3
9258,935,25,2025-06-12,2
9259,469,25,2025-02-12,3
9260,617,26,2024-08-10,1
9261,14,7,2025-11-17,3
9262,524,9,2025-02-28,1
9263,177,1,2025-10-20,2
9264,704,21,2024-02-27,1
9265,904,3,2024-04-09,2
9266,561,29,2025-04-17,2
9267,302,17,2024-09-19,3
9268,993,4,2025-08-28,2
9269,28,4,2025-03-01,1
9270,382,28,2024-06-03,2
9271,485,26,2025-09-28,1
9272,408,27,2024-04-04,2
9273,463,29,2025-02-28,2
9274,6,14,2025-10-09,2
9275,420,16,2024-04-12,2
9276,579,3,2024-06-18,1
9277,53,4,2025-05-01,3
9278,607,12,2024-10-15,2
9279,128,8,2024-02-26,3
9280,515,13,2024-11-29,1
9281,558,30,2024-09-11,1
9282,617,16,2024-06-04,1
9283,46,18,2025-02-02,1
9284,918,2,2025-11-10,3
9285,184,7,2025-09-13,1
9286,581,5,2024-09-01,2
9287,278,7,2025-08-21,3
9288,288,14,2025-09-25,3
9289,678,3,2024-11-05,2
9290,500,27,2025-10-19,3
9291,753,11,2025-02-12,1
9292,194,9,2025-07-22,3
9293,834,3,2025-11-27,1
9294,279,17,2024-08-28,2
9295,409,27,2025-12-30,3
9296,223,19,2024-11-18,1
9297,617,27,2024-12-04,2
9298,984,16,2025-08-01,1
9299,934,7,2024-09-20,1
9300,16,15,2025-02-01,2
9301,927,18,2025-06-25,1
9302,975,2,2024-12-12,3
9303,283,27,2025-06-28,3
9304,715,23,2025-10-29,3
9305,819,22,2024-08-16,1
9306,760,25,2025-07-15,1
9307,858,7,2025-02-26,2
9308,728,26,2025-05-02,1
9309,186,16,2025-08-31,2
9310,233,20,2024-12-05,2
9311,449,29,2025-02-01,3
9312,612,17,2025-05-26,3
9313,448,12,2025-12-23,2
9314,292,16,2024-02-05,2
9315,716,11,2025-10-15,1
9316,111,12,2025-07-15,2
9317,237,20,2024-09-13,2
9318,877,10,2024-05-07,3
9319,799,7,2024-12-25,1
9320,575,9,2024-04-30,1
9321,973,5,2025-06-11,1
9322,784,22,2024-08-27,2
9323,633,22,2024-05-14,1
9324,121,3,2024-10-07,1
9325,210,16,2024-07-26,1
9326,577,18,2024-10-03,3
9327,129,14,2024-12-13,1
9328,582,19,2025-03-23,2
9329,340,25,2024-05-03,2
9330,508,14,2025-05-08,3
9331,337,3,2025-01-01,1
9332,500,5,2025-03-04,1
9333,980,6,2024-04-05,2
9334,323,8,2025-01-19,1
9335,629,23,2025-08-06,2
9336,602,18,2025-06-10,2
9337,745,27,2025-10-12,1
9338,24,5,2025-03-20,3
9339,273,13,2025-11-10,1
9340,48,19,2024-07-26,2
9341,587,8,2024-07-24,2
9342,367,8,2024-08-28,2
9343,130,12,2025-10-09,1
9344,885,18,2025-08-27,1
9345,469,30,2024-03-20,1
9346,249,3,2024-09-26,1
9347,704,29,2024-08-06,1
9348,71,24,2024-06-10,1
9349,203,30,2025-05-19,2
9350,696,30,2024-11-14,1
9351,143,2,2024-04-11,1
9352,617,25,2024-08-10,1
9353,668,16,2024-02-28,1
9354,674,20,2025-08-07,3
9355,356,22,2024-02-23,3
9356,777,25,2024-04-10,2
9357,512,2,2024-10-21,2
9358,505,5,2025-04-17,1
9359,15,11,2024-11-30,2
9360,91,13,2024-06-12,3
9361,149,18,2024-09-15,2
9362,376,16,2025-11-25,3
